id_detalle,id_venta,id_producto,id_promocion,cantidad,precio_unitario_venta,descuento_aplicado,subtotal_linea
605,150,425,,2,9841.76,0.00,19683.52
606,150,484,,2,16691.10,0.00,33382.20
607,150,69,,1,16699.82,0.00,16699.82
608,150,318,,2,18321.34,0.00,36642.68
609,151,657,,4,10026.52,0.00,40106.08
610,151,653,,1,22783.49,0.00,22783.49
611,151,40,,2,16432.43,0.00,32864.86
612,151,760,,3,5329.27,0.00,15987.81
613,151,798,,1,6722.10,0.00,6722.10
614,151,3,,1,4970.20,0.00,4970.20
615,151,591,,4,17265.41,0.00,69061.64
616,152,573,,2,4173.73,0.00,8347.46
617,153,314,,1,14340.66,0.00,14340.66
618,153,785,,2,5452.57,0.00,10905.14
619,153,24,,1,5674.56,0.00,5674.56
620,153,325,,1,1965.65,0.00,1965.65
621,153,408,,2,17752.68,0.00,35505.36
622,154,10,,1,14444.77,0.00,14444.77
623,154,592,,1,16840.15,0.00,16840.15
624,154,274,,1,13764.06,0.00,13764.06
625,154,95,,2,16456.92,0.00,32913.84
626,155,80,,1,8004.51,0.00,8004.51
627,155,244,,3,9688.32,0.00,29064.96
628,155,590,,1,21919.69,0.00,21919.69
629,155,704,,1,646.92,0.00,646.92
630,156,44,,3,14083.71,0.00,42251.13
631,157,501,,2,1519.45,0.00,3038.90
632,157,414,,1,1561.14,0.00,1561.14
633,157,470,,4,2653.01,0.00,10612.04
634,158,135,,2,5136.37,0.00,10272.74
635,158,518,,2,507.54,0.00,1015.08
636,158,409,,1,15290.66,0.00,15290.66
637,158,714,,2,16407.65,0.00,32815.30
638,158,258,,3,20901.68,0.00,62705.04
639,159,313,,4,4556.41,0.00,18225.64
640,159,264,58,3,2354.48,353.17,6710.27
641,159,555,,2,13632.53,0.00,27265.06
642,159,104,,1,10704.08,0.00,10704.08
643,160,76,,1,1919.86,0.00,1919.86
644,160,390,,1,1763.44,0.00,1763.44
645,161,271,51,3,3231.83,484.77,9210.72
646,161,391,,4,17812.73,0.00,71250.92
647,161,185,,5,5503.47,0.00,27517.35
648,161,253,,2,13071.96,0.00,26143.92
649,161,19,,4,1272.91,0.00,5091.64
650,161,750,,1,17082.98,0.00,17082.98
651,161,119,1,2,3751.07,3751.07,3751.07
652,162,777,,1,10831.89,0.00,10831.89
653,163,440,,2,21975.69,0.00,43951.38
654,163,584,,2,24161.88,0.00,48323.76
655,163,13,,5,20325.74,0.00,101628.70
656,163,166,,3,6061.58,0.00,18184.74
657,163,281,,2,10552.41,0.00,21104.82
658,164,450,,1,3979.85,0.00,3979.85
659,164,669,,1,1580.46,0.00,1580.46
660,164,790,,4,12188.56,0.00,48754.24
661,164,129,45,1,19940.98,1994.10,17946.88
662,165,147,,2,5057.44,0.00,10114.88
663,166,583,,2,13905.06,0.00,27810.12
664,166,55,,1,2063.08,0.00,2063.08
665,166,650,,3,14231.19,0.00,42693.57
666,167,266,,2,5786.67,0.00,11573.34
667,167,191,,1,1593.81,0.00,1593.81
668,167,587,,2,21495.59,0.00,42991.18
669,167,402,,1,7358.98,0.00,7358.98
670,168,611,,2,18421.58,0.00,36843.16
671,168,454,,1,1721.41,0.00,1721.41
672,168,352,,3,19243.90,0.00,57731.70
673,168,139,,1,9010.06,0.00,9010.06
674,168,796,,1,7877.58,0.00,7877.58
675,169,558,,2,20112.12,0.00,40224.24
676,169,287,,1,21826.87,0.00,21826.87
677,170,180,,2,17619.49,0.00,35238.98
678,170,752,,1,9096.76,0.00,9096.76
679,170,741,,1,14731.99,0.00,14731.99
680,170,496,,1,17653.02,0.00,17653.02
681,170,477,,1,12025.51,0.00,12025.51
682,171,636,,2,4134.39,0.00,8268.78
683,171,313,,2,4556.41,0.00,9112.82
684,171,408,,3,17752.68,0.00,53258.04
685,171,563,,3,16883.45,0.00,50650.35
686,171,384,,3,2074.68,0.00,6224.04
687,172,480,,2,7729.36,0.00,15458.72
688,172,51,,2,2703.68,0.00,5407.36
689,172,757,,1,22218.70,0.00,22218.70
690,172,309,,2,12792.44,0.00,25584.88
691,172,654,,3,3133.69,0.00,9401.07
692,173,314,,1,14340.66,0.00,14340.66
693,173,679,,1,15710.50,0.00,15710.50
694,174,466,,3,2317.39,0.00,6952.17
695,174,729,,2,18466.15,0.00,36932.30
696,174,197,,3,15346.31,0.00,46038.93
697,174,481,,4,25164.55,0.00,100658.20
698,174,20,,1,7173.42,0.00,7173.42
699,175,616,,2,8045.38,0.00,16090.76
700,176,444,,2,3163.39,0.00,6326.78
701,176,202,,2,1085.51,0.00,2171.02
702,176,358,,2,6682.11,0.00,13364.22
703,176,504,,2,1134.65,0.00,2269.30
704,176,509,,2,1780.33,0.00,3560.66
705,176,160,,1,16045.69,0.00,16045.69
706,176,7,,1,12153.73,0.00,12153.73
707,177,126,,1,21546.03,0.00,21546.03
708,177,613,,3,1007.33,0.00,3021.99
709,177,591,,3,17265.41,0.00,51796.23
710,178,253,,1,13071.96,0.00,13071.96
711,179,167,,2,11750.20,0.00,23500.40
712,179,484,,4,16691.10,0.00,66764.40
713,180,467,,3,18535.35,0.00,55606.05
714,180,557,50,1,15394.46,769.72,14624.74
715,180,535,,1,2973.85,0.00,2973.85
716,180,352,,3,19243.90,0.00,57731.70
717,180,366,,2,2672.08,0.00,5344.16
718,180,496,,2,17653.02,0.00,35306.04
719,180,262,,2,2484.08,0.00,4968.16
720,180,693,,1,3679.91,0.00,3679.91
721,181,354,,1,15729.52,0.00,15729.52
722,181,79,,1,8831.19,0.00,8831.19
723,181,509,,4,1780.33,0.00,7121.32
724,181,225,,4,11284.98,0.00,45139.92
725,181,591,,1,17265.41,0.00,17265.41
726,181,620,,2,8593.33,0.00,17186.66
727,181,727,,3,2558.61,0.00,7675.83
728,182,124,,5,10610.62,0.00,53053.10
729,182,529,,1,10857.10,0.00,10857.10
730,183,747,,3,13967.44,0.00,41902.32
731,183,453,,1,7608.61,0.00,7608.61
732,183,359,,2,8849.01,0.00,17698.02
733,183,772,,4,5422.09,0.00,21688.36
734,183,426,,1,16233.06,0.00,16233.06
735,184,405,,3,4453.80,0.00,13361.40
736,184,342,,4,2777.33,0.00,11109.32
737,184,258,,4,20901.68,0.00,83606.72
738,184,474,,1,14593.09,0.00,14593.09
739,185,437,,2,4844.96,0.00,9689.92
740,186,250,,4,20601.00,0.00,82404.00
741,186,251,,1,8940.07,0.00,8940.07
742,186,91,,4,13616.32,0.00,54465.28
743,186,139,,1,9010.06,0.00,9010.06
744,186,167,,2,11750.20,0.00,23500.40
745,186,450,,5,3979.85,0.00,19899.25
746,187,486,,1,22844.78,0.00,22844.78
747,187,200,,1,6189.03,0.00,6189.03
748,187,779,,1,17032.39,0.00,17032.39
749,187,514,,1,18679.95,0.00,18679.95
750,187,719,,1,18275.41,0.00,18275.41
751,188,45,,1,617.91,0.00,617.91
752,189,581,,1,21691.93,0.00,21691.93
753,190,229,,2,15317.64,0.00,30635.28
754,190,629,,4,24772.20,0.00,99088.80
755,190,142,,2,11846.64,0.00,23693.28
756,190,275,,1,7323.73,0.00,7323.73
757,191,565,,1,14779.58,0.00,14779.58
758,191,275,,2,7323.73,0.00,14647.46
759,192,259,,1,6869.40,0.00,6869.40
760,192,420,,1,1727.84,0.00,1727.84
761,192,602,,1,2865.71,0.00,2865.71
762,192,709,,1,11859.65,0.00,11859.65
763,193,347,,1,13391.47,0.00,13391.47
764,193,94,,1,4260.00,0.00,4260.00
765,193,450,,1,3979.85,0.00,3979.85
766,193,47,,3,13857.25,0.00,41571.75
767,194,448,,3,10243.99,0.00,30731.97
768,194,260,,1,9022.87,0.00,9022.87
769,194,180,,5,17619.49,0.00,88097.45
770,194,436,,3,6063.13,0.00,18189.39
771,194,707,,2,13994.45,0.00,27988.90
772,195,328,,1,8901.60,0.00,8901.60
773,195,490,,3,17078.00,0.00,51234.00
774,195,3,,3,4970.20,0.00,14910.60
775,196,213,,3,6460.81,0.00,19382.43
776,196,753,,3,10355.61,0.00,31066.83
777,197,697,,1,4850.20,0.00,4850.20
778,197,158,,1,23137.48,0.00,23137.48
779,197,6,,1,5632.98,0.00,5632.98
780,197,763,,2,14874.33,0.00,29748.66
781,197,411,,2,11941.88,0.00,23883.76
782,197,3,,2,4970.20,0.00,9940.40
783,198,378,,1,3890.70,0.00,3890.70
784,198,751,,1,17547.83,0.00,17547.83
785,199,103,,1,10942.61,0.00,10942.61
786,199,320,,2,20934.09,0.00,41868.18
787,199,736,,1,19383.36,0.00,19383.36
788,200,339,,2,20903.43,0.00,41806.86
789,200,30,,2,7629.06,0.00,15258.12
790,200,86,,1,5303.47,0.00,5303.47
791,200,476,,3,995.14,0.00,2985.42
792,201,552,,1,16916.32,0.00,16916.32
793,201,253,,2,13071.96,0.00,26143.92
794,201,234,,4,16914.32,0.00,67657.28
795,201,391,,4,17812.73,0.00,71250.92
796,202,409,,1,15290.66,0.00,15290.66
797,202,446,,1,7664.46,0.00,7664.46
798,203,509,,1,1780.33,0.00,1780.33
799,204,517,,1,6939.49,0.00,6939.49
800,204,343,,1,9601.68,0.00,9601.68
801,204,732,,1,4758.32,0.00,4758.32
802,205,733,,3,14329.38,0.00,42988.14
803,205,790,,2,12188.56,0.00,24377.12
804,206,589,,1,7396.65,0.00,7396.65
805,206,190,,3,8082.17,0.00,24246.51
806,206,707,,2,13994.45,0.00,27988.90
807,206,312,,1,5470.42,0.00,5470.42
808,207,465,,3,11187.39,0.00,33562.17
809,207,458,,4,9953.71,0.00,39814.84
810,207,500,,1,8359.29,0.00,8359.29
811,207,554,,5,8033.74,0.00,40168.70
812,208,28,,4,11726.30,0.00,46905.20
813,208,666,,2,1581.14,0.00,3162.28
814,208,195,,4,13747.22,0.00,54988.88
815,209,406,,4,15581.01,0.00,62324.04
816,209,415,,2,4808.80,0.00,9617.60
817,209,245,,1,11341.17,0.00,11341.17
818,209,104,,1,10704.08,0.00,10704.08
819,210,43,,2,4522.10,0.00,9044.20
820,210,136,,2,19846.47,0.00,39692.94
821,210,675,,2,9257.40,0.00,18514.80
822,211,445,,3,14535.76,0.00,43607.28
823,211,634,,1,15702.68,0.00,15702.68
824,211,32,,1,15953.27,0.00,15953.27
825,211,254,,1,4165.83,0.00,4165.83
826,211,325,,2,1965.65,0.00,3931.30
827,212,219,,1,23819.81,0.00,23819.81
828,212,678,,1,15937.31,0.00,15937.31
829,212,148,,4,8708.01,0.00,34832.04
830,212,447,,3,18754.55,0.00,56263.65
831,213,622,,1,2933.02,0.00,2933.02
832,213,153,,1,6865.04,0.00,6865.04
833,213,200,,1,6189.03,0.00,6189.03
834,214,489,,2,18364.32,0.00,36728.64
835,214,612,,4,16020.64,0.00,64082.56
836,214,777,,3,10831.89,0.00,32495.67
837,214,748,,1,14833.52,0.00,14833.52
838,214,724,,4,16408.11,0.00,65632.44
839,214,633,,2,17259.47,0.00,34518.94
840,214,520,,2,12779.90,0.00,25559.80
841,215,466,,3,2317.39,0.00,6952.17
842,215,580,,2,4463.54,0.00,8927.08
843,216,757,,1,22218.70,0.00,22218.70
844,216,268,,2,659.63,0.00,1319.26
845,216,466,,1,2317.39,0.00,2317.39
846,216,745,,3,5029.86,0.00,15089.58
847,217,497,,1,10905.93,0.00,10905.93
848,217,523,,5,1829.20,0.00,9146.00
849,218,83,39,2,11455.86,1145.59,21766.13
850,218,546,,5,14475.65,0.00,72378.25
851,218,87,,1,9632.33,0.00,9632.33
852,218,261,,1,15170.71,0.00,15170.71
853,218,37,,5,17231.23,0.00,86156.15
854,219,369,,1,12021.50,0.00,12021.50
855,219,702,,1,22921.82,0.00,22921.82
856,219,502,,3,6646.69,0.00,19940.07
857,219,254,,4,4165.83,0.00,16663.32
858,219,508,,4,2316.32,0.00,9265.28
859,219,492,,1,17444.33,0.00,17444.33
860,220,30,,1,7629.06,0.00,7629.06
861,220,204,,1,21287.55,0.00,21287.55
862,221,448,,3,10243.99,0.00,30731.97
863,221,758,,1,7381.08,0.00,7381.08
864,221,253,,3,13071.96,0.00,39215.88
865,221,102,,1,4510.86,0.00,4510.86
866,221,99,,4,6346.85,0.00,25387.40
867,222,571,,5,9782.07,0.00,48910.35
868,222,264,,3,2354.48,0.00,7063.44
869,223,701,,4,22493.77,0.00,89975.08
870,224,498,,4,17299.62,0.00,69198.48
871,224,675,,4,9257.40,0.00,37029.60
872,224,504,,3,1134.65,0.00,3403.95
873,224,493,,2,3215.08,0.00,6430.16
874,224,601,,1,15325.83,0.00,15325.83
875,224,254,,3,4165.83,0.00,12497.49
876,225,126,,4,21546.03,0.00,86184.12
877,225,211,,2,628.17,0.00,1256.34
878,226,223,,3,11526.23,0.00,34578.69
879,227,73,,2,9757.25,0.00,19514.50
880,227,129,,4,19940.98,0.00,79763.92
881,227,233,,2,9485.31,0.00,18970.62
882,227,283,,1,19241.44,0.00,19241.44
883,227,150,,4,17572.73,0.00,70290.92
884,228,653,,2,22783.49,0.00,45566.98
885,229,661,,3,14529.60,0.00,43588.80
886,229,710,,5,8217.99,0.00,41089.95
887,229,444,,1,3163.39,0.00,3163.39
888,229,579,,2,1654.69,0.00,3309.38
889,230,218,,5,1855.46,0.00,9277.30
890,230,692,,2,5861.42,0.00,11722.84
891,231,365,,1,8412.32,0.00,8412.32
892,231,705,,2,19657.52,0.00,39315.04
893,231,473,,1,11237.74,0.00,11237.74
894,231,322,,1,2058.53,0.00,2058.53
895,232,194,,1,16790.59,0.00,16790.59
896,232,157,,1,12083.06,0.00,12083.06
897,232,12,,1,10940.37,0.00,10940.37
898,232,665,,1,5258.83,0.00,5258.83
899,233,415,,3,4808.80,0.00,14426.40
900,234,773,,4,13301.48,0.00,53205.92
901,234,388,,1,11569.34,0.00,11569.34
902,234,788,,5,12284.93,0.00,61424.65
903,235,87,,1,9632.33,0.00,9632.33
904,235,414,,1,1561.14,0.00,1561.14
905,235,336,,3,19858.43,0.00,59575.29
906,236,89,,5,4877.96,0.00,24389.80
907,236,572,,2,1707.68,0.00,3415.36
908,236,511,,1,23621.83,0.00,23621.83
909,236,535,,1,2973.85,0.00,2973.85
910,236,84,,5,12994.15,0.00,64970.75
911,236,496,,1,17653.02,0.00,17653.02
912,236,470,,2,2653.01,0.00,5306.02
913,237,736,,3,19383.36,0.00,58150.08
914,237,329,,1,18627.99,0.00,18627.99
915,237,797,,1,7945.73,0.00,7945.73
916,237,307,,3,1218.87,0.00,3656.61
917,237,302,,1,11743.55,0.00,11743.55
918,238,485,,5,4040.83,0.00,20204.15
919,238,791,,3,8853.81,0.00,26561.43
920,238,3,,1,4970.20,0.00,4970.20
921,238,526,,3,21248.07,0.00,63744.21
922,238,419,,2,13963.71,0.00,27927.42
923,238,682,6,2,10409.88,8327.90,12491.86
924,238,665,,5,5258.83,0.00,26294.15
925,238,375,,1,10290.68,0.00,10290.68
926,239,543,,2,9376.18,0.00,18752.36
927,239,608,,2,23116.71,0.00,46233.42
928,240,187,,2,5692.39,0.00,11384.78
929,240,753,,1,10355.61,0.00,10355.61
930,240,382,,4,15253.83,0.00,61015.32
931,240,737,,1,6106.97,0.00,6106.97
932,240,21,,1,21073.08,0.00,21073.08
933,240,300,,2,8739.91,0.00,17479.82
934,240,79,,5,8831.19,0.00,44155.95
935,240,128,,2,17184.55,0.00,34369.10
936,241,335,,1,668.40,0.00,668.40
937,241,258,,3,20901.68,0.00,62705.04
938,241,365,,4,8412.32,0.00,33649.28
939,241,673,,1,8315.04,0.00,8315.04
940,242,54,,5,499.99,0.00,2499.95
941,243,325,,4,1965.65,0.00,7862.60
942,243,128,,4,17184.55,0.00,68738.20
943,244,19,,2,1272.91,0.00,2545.82
944,244,3,,3,4970.20,0.00,14910.60
945,244,708,,5,8600.84,0.00,43004.20
946,244,261,,3,15170.71,0.00,45512.13
947,245,235,,1,20725.29,0.00,20725.29
948,245,43,,1,4522.10,0.00,4522.10
949,245,737,,1,6106.97,0.00,6106.97
950,245,585,,1,17380.93,0.00,17380.93
951,245,48,,1,4853.25,0.00,4853.25
952,245,588,,1,4403.33,0.00,4403.33
953,245,643,,2,2097.40,0.00,4194.80
954,246,502,,1,6646.69,0.00,6646.69
955,246,506,,1,17861.77,0.00,17861.77
956,246,440,,3,21975.69,0.00,65927.07
957,247,439,,4,19838.34,0.00,79353.36
958,248,558,,1,20112.12,0.00,20112.12
959,248,456,,1,23708.00,0.00,23708.00
960,248,566,,2,19829.29,0.00,39658.58
961,248,588,,4,4403.33,0.00,17613.32
962,248,209,,1,6915.80,0.00,6915.80
963,249,156,43,1,15432.08,4629.62,10802.46
964,249,712,,1,17583.85,0.00,17583.85
965,249,419,,5,13963.71,0.00,69818.55
966,249,675,,3,9257.40,0.00,27772.20
967,249,618,,1,572.47,0.00,572.47
968,250,392,,1,2423.65,0.00,2423.65
969,250,719,,4,18275.41,0.00,73101.64
970,250,193,,2,5512.43,0.00,11024.86
971,251,702,,1,22921.82,0.00,22921.82
972,251,633,,1,17259.47,0.00,17259.47
973,252,333,,2,23781.88,0.00,47563.76
974,252,402,,1,7358.98,0.00,7358.98
975,253,463,,2,6516.61,0.00,13033.22
976,253,471,,1,14882.03,0.00,14882.03
977,253,576,,1,1329.76,0.00,1329.76
978,254,490,,5,17078.00,0.00,85390.00
979,254,451,,2,21768.59,0.00,43537.18
980,254,146,,1,8274.09,0.00,8274.09
981,255,432,,2,10055.13,0.00,20110.26
982,255,343,,1,9601.68,0.00,9601.68
983,255,57,,1,2309.32,0.00,2309.32
984,256,149,,4,9589.17,0.00,38356.68
985,256,45,,3,617.91,0.00,1853.73
986,257,217,,3,14883.52,0.00,44650.56
987,257,64,,1,9659.21,0.00,9659.21
988,257,393,,3,10417.44,0.00,31252.32
989,258,140,,3,8538.56,0.00,25615.68
990,259,203,,1,14407.01,0.00,14407.01
991,259,25,,3,11563.26,0.00,34689.78
992,259,742,,5,15873.45,0.00,79367.25
993,259,394,,3,10242.66,0.00,30727.98
994,259,504,,5,1134.65,0.00,5673.25
995,259,329,,4,18627.99,0.00,74511.96
996,260,300,,1,8739.91,0.00,8739.91
997,260,501,,1,1519.45,0.00,1519.45
998,260,393,,1,10417.44,0.00,10417.44
999,260,792,,2,26114.07,0.00,52228.14
1000,260,651,,1,2675.66,0.00,2675.66
1001,260,443,,1,4429.92,0.00,4429.92
1002,261,358,,2,6682.11,0.00,13364.22
1003,262,504,,3,1134.65,0.00,3403.95
1004,262,199,,2,8788.89,0.00,17577.78
1005,262,95,,1,16456.92,0.00,16456.92
1006,263,24,,1,5674.56,0.00,5674.56
1007,263,736,,1,19383.36,0.00,19383.36
1008,263,352,,2,19243.90,0.00,38487.80
1009,263,766,,1,12905.45,0.00,12905.45
1010,263,384,,2,2074.68,0.00,4149.36
1011,263,301,,2,5912.70,0.00,11825.40
1012,263,681,,1,12903.88,0.00,12903.88
1013,264,316,,1,5707.98,0.00,5707.98
1014,264,186,,5,7580.95,0.00,37904.75
1015,265,306,,5,12585.72,0.00,62928.60
1016,265,497,,2,10905.93,0.00,21811.86
1017,265,221,,2,3179.69,0.00,6359.38
1018,266,217,,2,14883.52,0.00,29767.04
1019,266,99,,1,6346.85,0.00,6346.85
1020,266,179,,4,13357.49,0.00,53429.96
1021,266,712,,2,17583.85,0.00,35167.70
1022,266,676,,5,6272.05,0.00,31360.25
1023,267,468,,4,12227.42,0.00,48909.68
1024,267,702,,1,22921.82,0.00,22921.82
1025,267,258,,1,20901.68,0.00,20901.68
1026,267,671,,2,10188.35,0.00,20376.70
1027,267,515,,2,15681.68,0.00,31363.36
1028,268,601,,1,15325.83,0.00,15325.83
1029,268,467,,2,18535.35,0.00,37070.70
1030,268,236,36,1,14595.54,2189.33,12406.21
1031,269,83,,1,11455.86,0.00,11455.86
1032,269,351,,3,18401.72,0.00,55205.16
1033,269,375,,2,10290.68,0.00,20581.36
1034,269,152,,1,3275.82,0.00,3275.82
1035,269,261,,1,15170.71,0.00,15170.71
1036,270,657,60,3,10026.52,6015.91,24063.65
1037,270,531,,2,8618.89,0.00,17237.78
1038,270,134,,1,21662.27,0.00,21662.27
1039,271,462,,2,19983.67,0.00,39967.34
1040,271,617,,1,3095.29,0.00,3095.29
1041,271,117,,1,7408.90,0.00,7408.90
1042,272,177,,2,15664.81,0.00,31329.62
1043,272,747,,2,13967.44,0.00,27934.88
1044,273,300,,3,8739.91,0.00,26219.73
1045,273,91,,3,13616.32,0.00,40848.96
1046,274,270,,2,15669.40,0.00,31338.80
1047,275,700,,1,7786.28,0.00,7786.28
1048,275,694,,2,2329.32,0.00,4658.64
1049,276,692,,2,5861.42,0.00,11722.84
1050,276,450,,1,3979.85,0.00,3979.85
1051,276,189,,2,1506.89,0.00,3013.78
1052,277,455,,1,7793.31,0.00,7793.31
1053,277,349,,3,8207.40,0.00,24622.20
1054,277,717,,1,17009.99,0.00,17009.99
1055,278,248,,2,12802.17,0.00,25604.34
1056,278,226,,3,15299.53,0.00,45898.59
1057,278,641,,2,15348.71,0.00,30697.42
1058,278,605,,3,23825.69,0.00,71477.07
1059,278,444,,2,3163.39,0.00,6326.78
1060,278,93,,3,11191.25,0.00,33573.75
1061,279,504,,4,1134.65,0.00,4538.60
1062,279,588,,1,4403.33,0.00,4403.33
1063,279,371,,1,3807.88,0.00,3807.88
1064,279,583,,2,13905.06,0.00,27810.12
1065,279,17,,1,6229.20,0.00,6229.20
1066,279,639,,2,16955.50,0.00,33911.00
1067,280,251,,1,8940.07,0.00,8940.07
1068,280,639,,3,16955.50,0.00,50866.50
1069,280,454,,5,1721.41,0.00,8607.05
1070,280,189,,1,1506.89,0.00,1506.89
1071,280,756,,1,14212.40,0.00,14212.40
1072,280,191,,1,1593.81,0.00,1593.81
1073,280,253,,4,13071.96,0.00,52287.84
1074,280,285,,1,20044.37,0.00,20044.37
1075,281,444,,5,3163.39,0.00,15816.95
1076,281,744,,1,780.08,0.00,780.08
1077,281,263,,4,4609.64,0.00,18438.56
1078,281,616,,1,8045.38,0.00,8045.38
1079,282,102,,3,4510.86,0.00,13532.58
1080,282,152,,2,3275.82,0.00,6551.64
1081,282,451,,1,21768.59,0.00,21768.59
1082,282,97,,2,19978.16,0.00,39956.32
1083,282,241,,2,7569.52,0.00,15139.04
1084,282,755,,2,1873.63,0.00,3747.26
1085,283,792,,2,26114.07,0.00,52228.14
1086,283,647,,2,13834.45,0.00,27668.90
1087,283,601,,1,15325.83,0.00,15325.83
1088,283,361,,1,6209.95,0.00,6209.95
1089,284,364,,1,18152.61,0.00,18152.61
1090,284,403,,2,9478.67,0.00,18957.34
1091,284,82,,2,15006.56,0.00,30013.12
1092,285,368,,2,8033.54,0.00,16067.08
1093,285,203,,4,14407.01,0.00,57628.04
1094,285,638,,2,6935.09,0.00,13870.18
1095,285,30,,1,7629.06,0.00,7629.06
1096,285,128,,1,17184.55,0.00,17184.55
1097,285,364,,1,18152.61,0.00,18152.61
1098,286,384,,5,2074.68,0.00,10373.40
1099,286,3,,1,4970.20,0.00,4970.20
1100,286,656,,1,18358.32,0.00,18358.32
1101,286,363,,2,11863.69,0.00,23727.38
1102,286,42,,3,16216.21,0.00,48648.63
1103,286,532,,2,8207.38,0.00,16414.76
1104,286,432,,1,10055.13,0.00,10055.13
1105,287,537,,5,8839.81,0.00,44199.05
1106,287,328,,5,8901.60,0.00,44508.00
1107,288,434,,2,3786.59,0.00,7573.18
1108,288,299,,1,14881.17,0.00,14881.17
1109,288,249,,1,8860.68,0.00,8860.68
1110,289,250,,3,20601.00,0.00,61803.00
1111,289,727,,1,2558.61,0.00,2558.61
1112,289,757,,1,22218.70,0.00,22218.70
1113,289,136,18,1,19846.47,5953.94,13892.53
1114,290,545,,4,8028.62,0.00,32114.48
1115,290,633,,1,17259.47,0.00,17259.47
1116,291,713,,2,17863.22,0.00,35726.44
1117,291,738,,4,5575.92,0.00,22303.68
1118,291,82,,1,15006.56,0.00,15006.56
1119,292,321,,3,3189.27,0.00,9567.81
1120,292,517,,4,6939.49,0.00,27757.96
1121,292,368,,1,8033.54,0.00,8033.54
1122,292,478,,2,5422.88,0.00,10845.76
1123,293,136,,5,19846.47,0.00,99232.35
1124,293,523,,3,1829.20,0.00,5487.60
1125,293,370,,3,14961.40,0.00,44884.20
1126,294,793,,3,8730.54,0.00,26191.62
1127,294,546,,2,14475.65,0.00,28951.30
1128,294,569,,1,14132.26,0.00,14132.26
1129,294,34,42,1,21824.03,2182.40,19641.63
1130,294,53,,3,17963.81,0.00,53891.43
1131,294,632,,2,12006.42,0.00,24012.84
1132,294,671,,4,10188.35,0.00,40753.40
1133,295,688,,3,10360.93,0.00,31082.79
1134,295,285,,3,20044.37,0.00,60133.11
1135,296,448,,2,10243.99,0.00,20487.98
1136,296,166,,1,6061.58,0.00,6061.58
1137,296,390,,3,1763.44,0.00,5290.32
1138,297,643,,2,2097.40,0.00,4194.80
1139,297,531,34,1,8618.89,1723.78,6895.11
1140,297,254,,1,4165.83,0.00,4165.83
1141,297,99,,5,6346.85,0.00,31734.25
1142,297,82,,2,15006.56,0.00,30013.12
1143,297,58,,4,13507.82,0.00,54031.28
1144,298,650,,4,14231.19,0.00,56924.76
1145,298,89,,2,4877.96,0.00,9755.92
1146,298,479,,1,6720.68,0.00,6720.68
1147,298,759,,3,19053.73,0.00,57161.19
1148,299,243,,4,12017.14,0.00,48068.56
1149,300,137,,1,3680.63,0.00,3680.63
1150,300,691,,2,4027.54,0.00,8055.08
1151,301,52,,1,15972.54,0.00,15972.54
1152,301,767,,5,15348.12,0.00,76740.60
1153,301,348,,5,3240.63,0.00,16203.15
1154,301,479,,1,6720.68,0.00,6720.68
1155,301,681,,4,12903.88,0.00,51615.52
1156,302,590,,2,21919.69,0.00,43839.38
1157,302,627,,1,15309.14,0.00,15309.14
1158,302,462,,1,19983.67,0.00,19983.67
1159,302,357,,1,8267.07,0.00,8267.07
1160,302,296,5,1,1399.08,349.77,1049.31
1161,303,593,,3,16461.58,0.00,49384.74
1162,303,661,,2,14529.60,0.00,29059.20
1163,303,9,,2,13670.26,0.00,27340.52
1164,303,794,,2,8841.34,0.00,17682.68
1165,304,202,,2,1085.51,0.00,2171.02
1166,305,194,,1,16790.59,0.00,16790.59
1167,305,178,,5,17432.73,0.00,87163.65
1168,305,528,,4,8143.78,0.00,32575.12
1169,305,226,,2,15299.53,0.00,30599.06
1170,305,88,,2,17046.77,0.00,34093.54
1171,306,434,,2,3786.59,0.00,7573.18
1172,306,671,,2,10188.35,0.00,20376.70
1173,307,7,,3,12153.73,0.00,36461.19
1174,307,186,,1,7580.95,0.00,7580.95
1175,307,517,22,2,6939.49,5551.59,8327.39
1176,308,191,,1,1593.81,0.00,1593.81
1177,308,207,,2,21455.17,0.00,42910.34
1178,309,63,,3,8726.07,0.00,26178.21
1179,310,710,,1,8217.99,0.00,8217.99
1180,310,98,,2,22656.43,0.00,45312.86
1181,310,295,,1,1952.50,0.00,1952.50
1182,310,750,,1,17082.98,0.00,17082.98
1183,310,178,,3,17432.73,0.00,52298.19
1184,311,204,,1,21287.55,0.00,21287.55
1185,311,236,,2,14595.54,0.00,29191.08
1186,311,206,,1,20780.27,0.00,20780.27
1187,312,364,,2,18152.61,0.00,36305.22
1188,313,261,,3,15170.71,0.00,45512.13
1189,313,404,,1,17345.29,0.00,17345.29
1190,313,69,,4,16699.82,0.00,66799.28
1191,313,61,39,2,13084.35,1308.44,24860.26
1192,314,458,,2,9953.71,0.00,19907.42
1193,314,588,,1,4403.33,0.00,4403.33
1194,314,108,51,1,16014.51,800.73,15213.78
1195,314,30,,2,7629.06,0.00,15258.12
1196,314,11,,3,7133.14,0.00,21399.42
1197,315,698,,1,15681.56,0.00,15681.56
1198,315,589,,1,7396.65,0.00,7396.65
1199,315,341,,5,19257.80,0.00,96289.00
1200,316,506,,5,17861.77,0.00,89308.85
1201,316,701,,1,22493.77,0.00,22493.77
