id_inventario,id_producto,id_sucursal,fecha,stock_actual,stock_minimo,entradas_dia,salidas_dia
663,39,13,2025-12-30,142,28,3,38
664,552,3,2025-12-30,38,11,46,27
665,58,15,2025-12-30,127,21,30,13
666,603,13,2025-12-30,143,10,44,57
667,644,14,2025-12-30,36,10,16,44
668,195,4,2025-12-30,172,11,22,34
669,569,9,2025-12-30,160,20,14,59
670,83,15,2025-12-30,85,29,34,42
671,161,13,2025-12-30,109,9,17,28
672,773,2,2025-12-30,95,26,33,51
673,8,8,2025-12-30,80,22,31,47
674,236,7,2025-12-30,152,10,41,11
675,417,14,2025-12-30,69,10,2,5
676,225,2,2025-12-30,130,9,33,22
677,787,1,2025-12-30,155,9,14,4
678,607,3,2025-12-30,206,12,18,28
679,8,2,2025-12-30,152,9,27,37
680,443,4,2025-12-30,72,15,31,7
681,281,5,2025-12-30,81,23,27,39
682,286,4,2025-12-30,133,17,1,46
683,216,9,2025-12-30,3,11,50,1
684,190,13,2025-12-30,77,18,15,31
685,172,7,2025-12-30,161,25,29,43
686,67,7,2025-12-30,176,17,1,59
687,294,2,2025-12-30,202,22,34,33
688,12,14,2025-12-30,24,5,26,32
689,465,9,2025-12-30,203,10,34,4
690,13,9,2025-12-30,65,17,3,21
691,433,2,2025-12-30,76,8,3,41
692,188,15,2025-12-30,148,6,23,45
693,81,14,2025-12-30,183,11,45,24
694,702,10,2025-12-30,190,21,18,58
695,132,1,2025-12-30,192,26,46,48
696,682,6,2025-12-30,96,17,45,18
697,628,4,2025-12-30,59,17,29,38
698,57,11,2025-12-30,120,5,23,40
699,604,15,2025-12-30,30,23,39,25
700,796,2,2025-12-30,63,5,24,52
701,794,13,2025-12-30,67,25,20,57
702,586,6,2025-12-30,139,24,3,50
703,358,11,2025-12-30,179,20,0,35
704,358,10,2025-12-30,130,17,50,19
705,627,12,2025-12-30,60,30,43,18
706,783,3,2025-12-30,11,10,34,2
707,494,15,2025-12-30,38,26,13,18
708,66,13,2025-12-30,69,20,21,3
709,441,15,2025-12-30,198,9,37,27
710,678,15,2025-12-30,18,13,13,17
711,560,6,2025-12-30,50,7,15,16
712,225,4,2025-12-30,51,8,35,12
713,389,3,2025-12-30,36,27,37,38
714,598,12,2025-12-30,148,12,48,23
715,183,3,2025-12-30,66,29,29,9
716,311,8,2025-12-30,68,12,19,56
717,94,3,2025-12-30,6,22,41,35
718,527,8,2025-12-30,102,15,4,45
719,381,2,2025-12-30,203,19,7,33
720,533,2,2025-12-30,182,16,1,58
721,585,4,2025-12-30,153,17,29,17
722,214,8,2025-12-30,71,20,47,34
723,480,5,2025-12-30,185,5,18,27
724,696,1,2025-12-30,102,12,1,39
725,6,12,2025-12-30,191,21,47,41
726,25,7,2025-12-30,106,24,30,1
727,674,8,2025-12-30,21,16,19,26
728,604,14,2025-12-30,57,8,45,16
729,631,10,2025-12-30,125,24,17,59
730,323,4,2025-12-30,61,19,2,14
731,348,15,2025-12-30,21,21,45,58
732,353,6,2025-12-30,56,7,36,2
733,172,10,2025-12-30,136,27,32,10
734,651,4,2025-12-30,34,11,18,1
735,96,3,2025-12-30,151,20,24,1
736,736,5,2025-12-30,134,26,20,32
737,572,15,2025-12-30,82,20,15,36
738,736,6,2025-12-30,57,20,25,13
739,278,15,2025-12-30,93,16,5,19
740,494,13,2025-12-30,142,5,43,13
741,669,9,2025-12-30,12,6,6,40
742,67,5,2025-12-30,228,30,46,2
743,432,8,2025-12-30,75,17,8,28
744,164,8,2025-12-30,23,16,4,44
745,167,8,2025-12-30,188,5,22,53
746,783,10,2025-12-30,177,13,3,49
747,529,8,2025-12-30,29,25,1,0
748,330,8,2025-12-30,75,10,2,0
749,442,12,2025-12-30,175,20,0,14
750,261,11,2025-12-30,219,28,29,54
751,579,7,2025-12-30,198,23,32,27
752,263,2,2025-12-30,157,8,8,0
753,152,7,2025-12-30,45,15,32,18
754,331,14,2025-12-30,128,25,0,48
755,511,5,2025-12-30,24,19,37,1
756,499,1,2025-12-30,5,18,11,54
757,452,3,2025-12-30,62,22,9,39
758,443,11,2025-12-30,54,30,47,35
759,61,2,2025-12-30,165,7,5,5
760,9,9,2025-12-30,122,22,45,38
761,210,2,2025-12-30,42,23,28,60
762,544,11,2025-12-30,95,7,18,41
763,153,12,2025-12-30,175,30,2,27
764,397,10,2025-12-30,76,11,43,39
765,681,15,2025-12-30,142,11,5,4
766,482,12,2025-12-30,141,25,18,11
767,7,9,2025-12-30,68,24,7,41
768,369,14,2025-12-30,68,5,0,11
769,109,13,2025-12-30,57,25,20,20
770,36,9,2025-12-30,174,8,29,6
771,58,1,2025-12-30,132,29,14,37
772,534,2,2025-12-30,210,26,2,5
773,67,13,2025-12-30,29,17,48,31
774,515,3,2025-12-30,129,23,43,53
775,495,6,2025-12-30,126,11,46,54
776,201,2,2025-12-30,35,5,44,1
777,630,6,2025-12-30,155,13,43,33
778,341,3,2025-12-30,183,13,34,1
779,607,14,2025-12-30,76,28,27,60
780,129,5,2025-12-30,119,19,7,12
781,152,15,2025-12-30,181,28,47,11
782,69,2,2025-12-30,82,8,0,12
783,687,2,2025-12-30,136,17,0,58
784,13,10,2025-12-30,6,6,31,41
785,43,5,2025-12-30,207,16,10,43
786,184,13,2025-12-30,174,9,40,21
787,369,11,2025-12-30,19,26,28,1
788,518,3,2025-12-30,134,6,31,18
789,19,9,2025-12-30,156,15,30,15
790,732,11,2025-12-30,187,24,22,1
791,731,3,2025-12-30,215,28,27,57
792,123,3,2025-12-30,169,19,49,35
793,38,15,2025-12-30,166,19,8,45
794,227,4,2025-12-30,49,9,4,8
795,22,9,2025-12-30,168,9,34,12
796,19,11,2025-12-30,83,23,14,0
797,259,14,2025-12-30,62,28,34,57
798,261,14,2025-12-30,90,27,47,5
799,181,11,2025-12-30,38,30,39,3
800,38,10,2025-12-30,141,7,34,13
801,592,3,2025-12-29,151,15,26,31
802,719,12,2025-12-29,152,8,25,36
803,485,11,2025-12-29,12,13,22,4
804,237,2,2025-12-29,85,30,42,42
805,374,5,2025-12-29,183,16,35,50
806,418,14,2025-12-29,70,15,9,47
807,278,13,2025-12-29,122,30,17,34
808,42,9,2025-12-29,79,22,50,12
809,458,13,2025-12-29,31,5,19,32
810,675,4,2025-12-29,63,7,16,2
811,432,13,2025-12-29,114,19,41,16
812,192,9,2025-12-29,121,9,0,13
813,395,2,2025-12-29,184,24,7,29
814,90,12,2025-12-29,202,14,33,9
815,57,14,2025-12-29,185,29,41,18
816,166,1,2025-12-29,181,25,15,50
817,513,5,2025-12-29,93,19,31,31
818,499,3,2025-12-29,35,18,24,49
819,294,9,2025-12-29,166,24,29,50
820,492,13,2025-12-29,119,18,22,44
821,538,7,2025-12-29,206,25,4,33
822,497,7,2025-12-29,198,5,0,11
823,51,5,2025-12-29,117,8,2,0
824,198,5,2025-12-29,178,27,29,24
825,100,3,2025-12-29,43,21,34,29
826,140,10,2025-12-29,11,5,21,26
827,87,11,2025-12-29,47,26,13,30
828,528,12,2025-12-29,69,19,47,27
829,125,15,2025-12-29,137,8,23,8
830,123,15,2025-12-29,104,27,27,51
831,128,3,2025-12-29,175,20,11,57
832,13,1,2025-12-29,36,5,10,29
833,286,1,2025-12-29,60,20,14,8
834,281,9,2025-12-29,202,21,38,42
835,105,1,2025-12-29,1,5,33,50
836,97,5,2025-12-29,194,12,32,17
837,621,14,2025-12-29,22,14,29,56
838,608,15,2025-12-29,0,11,27,40
839,274,9,2025-12-29,126,13,9,44
840,527,1,2025-12-29,3,14,17,30
841,465,4,2025-12-29,77,5,23,45
842,543,8,2025-12-29,205,14,26,33
843,341,7,2025-12-29,118,16,38,14
844,404,2,2025-12-29,220,20,25,13
845,237,6,2025-12-29,44,13,14,43
846,784,4,2025-12-29,13,16,7,50
847,132,10,2025-12-29,106,9,8,51
848,192,4,2025-12-29,38,16,34,27
849,67,2,2025-12-29,98,26,24,9
850,57,10,2025-12-29,59,6,13,11
851,800,12,2025-12-29,87,22,11,40
852,792,10,2025-12-29,205,15,17,30
853,559,14,2025-12-29,141,14,6,3
854,140,15,2025-12-29,26,14,13,5
855,697,6,2025-12-29,108,16,6,3
856,41,1,2025-12-29,131,25,34,17
857,116,11,2025-12-29,20,11,4,12
858,30,11,2025-12-29,72,30,5,2
859,38,6,2025-12-29,87,15,5,10
860,108,12,2025-12-29,59,8,9,3
861,536,7,2025-12-29,126,30,4,29
862,26,15,2025-12-29,73,13,11,27
863,442,8,2025-12-29,126,18,38,24
864,403,3,2025-12-29,166,20,11,59
865,604,1,2025-12-29,208,18,49,57
866,14,7,2025-12-29,37,23,7,5
867,538,2,2025-12-29,206,13,23,34
868,69,7,2025-12-29,79,9,48,34
869,511,6,2025-12-29,42,19,14,21
870,128,14,2025-12-29,164,16,34,22
871,299,9,2025-12-29,203,17,28,33
872,635,5,2025-12-29,164,21,19,15
873,28,13,2025-12-29,74,13,8,52
874,497,8,2025-12-29,48,13,6,2
875,691,14,2025-12-29,191,11,50,34
876,681,8,2025-12-29,129,19,26,28
877,773,7,2025-12-29,40,15,40,55
878,311,14,2025-12-29,145,20,47,27
879,534,1,2025-12-29,59,18,28,3
880,352,8,2025-12-29,138,21,12,19
881,23,11,2025-12-29,213,19,18,34
882,429,12,2025-12-29,27,26,25,10
883,488,5,2025-12-29,154,12,2,4
884,389,11,2025-12-29,198,5,8,14
885,492,10,2025-12-29,192,15,33,14
886,235,1,2025-12-29,80,29,44,23
887,395,7,2025-12-29,114,6,22,23
888,85,14,2025-12-29,122,11,28,56
889,758,1,2025-12-29,136,8,21,23
890,9,6,2025-12-29,98,29,1,29
891,152,3,2025-12-29,159,29,29,24
892,649,14,2025-12-29,76,27,33,9
893,403,4,2025-12-29,44,29,39,45
894,292,13,2025-12-29,142,9,50,36
895,83,3,2025-12-29,96,6,30,44
896,192,7,2025-12-29,92,29,12,40
897,494,12,2025-12-29,201,22,1,15
898,772,12,2025-12-29,119,15,36,53
899,558,7,2025-12-29,210,21,1,11
900,381,12,2025-12-29,154,30,7,32
901,336,7,2025-12-29,81,21,49,47
902,583,3,2025-12-29,87,16,44,36
903,286,3,2025-12-29,143,25,29,16
904,311,9,2025-12-29,164,18,38,20
905,488,9,2025-12-29,7,16,15,60
906,429,5,2025-12-29,66,24,22,10
907,58,14,2025-12-29,91,10,5,40
908,572,3,2025-12-29,152,26,38,43
909,269,4,2025-12-29,137,7,23,19
910,183,11,2025-12-29,150,5,6,5
911,510,4,2025-12-29,106,5,10,21
912,405,7,2025-12-29,45,23,9,47
913,25,10,2025-12-29,63,28,4,36
914,418,13,2025-12-29,205,11,38,32
915,220,10,2025-12-29,212,25,13,48
916,627,13,2025-12-29,179,9,49,55
917,277,3,2025-12-29,176,9,38,9
918,401,2,2025-12-29,190,11,21,44
919,100,6,2025-12-29,149,27,28,32
920,169,4,2025-12-29,18,26,15,5
921,220,9,2025-12-29,18,10,3,0
922,547,7,2025-12-29,139,11,22,53
923,161,3,2025-12-29,133,19,33,38
924,417,2,2025-12-29,170,29,4,2
925,417,10,2025-12-29,115,11,1,6
926,610,13,2025-12-29,189,14,0,20
927,702,12,2025-12-29,132,8,0,25
928,259,6,2025-12-29,33,8,25,40
929,223,10,2025-12-29,200,27,29,31
930,225,13,2025-12-29,190,19,42,17
931,294,8,2025-12-29,173,14,37,53
932,226,2,2025-12-29,50,24,3,8
933,559,9,2025-12-29,24,21,36,14
934,760,1,2025-12-29,39,27,15,32
935,505,6,2025-12-29,101,7,44,54
936,731,1,2025-12-29,137,29,6,31
937,227,10,2025-12-29,214,30,50,38
938,292,5,2025-12-29,98,18,2,27
939,181,3,2025-12-29,213,21,43,59
940,128,5,2025-12-29,53,11,23,43
941,530,1,2025-12-29,93,30,39,42
942,528,3,2025-12-29,55,9,3,47
943,569,14,2025-12-29,152,9,41,14
944,671,13,2025-12-29,200,17,42,4
945,644,12,2025-12-29,218,28,24,47
946,643,11,2025-12-29,62,30,35,13
947,185,4,2025-12-29,164,25,2,22
948,58,8,2025-12-29,44,22,43,42
949,363,5,2025-12-29,175,23,41,35
950,565,11,2025-12-29,13,12,31,3
951,258,2,2025-12-29,195,20,7,38
952,359,2,2025-12-29,163,15,5,6
953,95,10,2025-12-29,143,23,10,14
954,569,3,2025-12-29,94,15,2,16
955,295,15,2025-12-29,107,25,20,24
956,631,9,2025-12-29,119,10,34,34
957,356,15,2025-12-29,180,29,16,40
958,552,7,2025-12-29,137,11,34,59
959,125,3,2025-12-29,128,5,21,24
960,351,8,2025-12-29,129,26,26,54
961,697,7,2025-12-29,168,15,30,7
962,398,4,2025-12-29,92,30,32,45
963,534,7,2025-12-29,107,28,20,55
964,617,11,2025-12-29,169,30,27,49
965,691,7,2025-12-29,198,24,5,36
966,403,2,2025-12-29,45,16,0,1
967,299,4,2025-12-29,150,10,35,14
968,610,8,2025-12-29,203,17,48,41
969,731,7,2025-12-29,23,12,20,11
970,129,15,2025-12-29,79,25,44,42
971,252,15,2025-12-29,97,22,1,36
972,718,13,2025-12-29,48,14,42,14
973,567,10,2025-12-29,91,18,49,36
974,30,6,2025-12-29,85,8,19,1
975,432,14,2025-12-29,122,15,44,47
976,172,12,2025-12-29,123,6,2,43
977,132,11,2025-12-29,101,21,7,44
978,363,15,2025-12-29,100,5,13,57
979,600,15,2025-12-29,27,21,48,16
980,278,14,2025-12-29,1,10,32,16
981,296,3,2025-12-29,123,29,18,0
982,259,3,2025-12-29,201,26,47,58
983,100,2,2025-12-29,7,5,15,25
984,129,2,2025-12-29,125,22,27,34
985,150,5,2025-12-29,184,10,34,58
986,773,12,2025-12-29,123,7,3,37
987,751,8,2025-12-29,94,8,39,41
988,343,5,2025-12-29,101,23,18,42
989,499,12,2025-12-29,99,24,45,16
990,115,2,2025-12-29,86,30,27,47
991,88,11,2025-12-29,116,18,47,20
992,82,9,2025-12-29,141,11,38,8
993,437,6,2025-12-29,207,21,24,42
994,352,1,2025-12-29,172,13,36,37
995,185,2,2025-12-29,171,28,41,24
996,442,14,2025-12-29,197,29,20,26
997,706,6,2025-12-29,88,14,11,47
998,265,5,2025-12-29,80,23,38,3
999,295,9,2025-12-29,16,19,13,43
1000,397,12,2025-12-29,128,14,24,17
1001,220,6,2025-12-29,96,24,11,58
1002,609,11,2025-12-29,123,17,24,7
1003,649,6,2025-12-29,120,7,41,59
1004,281,15,2025-12-29,186,22,49,2
1005,183,6,2025-12-29,17,28,19,28
1006,442,7,2025-12-29,125,23,12,56
1007,697,3,2025-12-29,148,14,23,22
1008,351,6,2025-12-29,161,7,36,56
1009,799,10,2025-12-29,123,19,32,4
1010,183,12,2025-12-29,40,29,13,15
1011,265,15,2025-12-29,133,6,23,47
1012,552,15,2025-12-29,51,12,13,4
1013,485,9,2025-12-29,31,11,38,18
1014,5,5,2025-12-29,23,18,15,21
1015,651,11,2025-12-29,56,28,24,14
1016,441,12,2025-12-29,50,15,14,15
1017,610,9,2025-12-29,141,29,47,33
1018,627,8,2025-12-29,34,14,0,12
1019,237,13,2025-12-29,71,7,19,6
1020,336,15,2025-12-29,168,25,10,16
1021,661,14,2025-12-29,100,13,8,35
1022,239,8,2025-12-29,208,28,2,46
1023,71,1,2025-12-29,74,22,44,29
1024,376,6,2025-12-29,183,14,11,26
1025,186,14,2025-12-29,35,25,5,16
1026,601,2,2025-12-29,133,10,11,38
1027,766,1,2025-12-29,73,10,41,26
1028,490,15,2025-12-29,135,27,19,38
1029,766,15,2025-12-29,12,14,26,54
1030,225,12,2025-12-29,101,21,9,56
1031,597,10,2025-12-29,133,20,18,58
1032,603,3,2025-12-29,179,18,38,43
1033,505,7,2025-12-29,115,7,5,60
1034,706,1,2025-12-29,0,22,24,37
1035,3,9,2025-12-29,23,23,24,29
1036,237,10,2025-12-29,175,29,45,58
1037,706,4,2025-12-29,89,5,9,2
1038,332,11,2025-12-29,140,28,17,38
1039,605,7,2025-12-29,150,30,20,55
1040,222,11,2025-12-29,51,9,14,53
1041,461,11,2025-12-29,201,24,17,35
1042,786,12,2025-12-29,177,25,8,44
1043,569,13,2025-12-29,195,19,16,0
1044,192,15,2025-12-29,91,29,29,59
1045,59,13,2025-12-29,130,26,41,32
1046,32,3,2025-12-29,138,30,6,7
1047,184,10,2025-12-29,162,5,45,52
1048,236,12,2025-12-29,154,17,38,18
1049,231,6,2025-12-29,89,22,15,17
1050,523,7,2025-12-29,169,12,16,8
1051,404,4,2025-12-29,101,13,12,39
1052,796,4,2025-12-29,24,22,49,13
1053,404,10,2025-12-29,197,24,50,5
1054,8,7,2025-12-29,155,8,37,45
1055,4,12,2025-12-29,13,18,12,35
1056,374,13,2025-12-29,39,18,26,16
1057,765,9,2025-12-29,44,12,17,6
1058,606,8,2025-12-29,179,20,30,55
1059,123,14,2025-12-29,141,6,7,52
1060,755,11,2025-12-29,145,10,38,38
1061,292,7,2025-12-29,141,11,31,0
1062,57,12,2025-12-29,170,9,8,53
1063,39,13,2025-12-29,105,22,6,3
1064,552,3,2025-12-29,90,7,46,48
1065,58,15,2025-12-29,116,17,16,4
1066,603,13,2025-12-29,193,9,48,33
1067,644,14,2025-12-29,202,28,3,35
1068,195,4,2025-12-29,3,11,4,12
1069,569,9,2025-12-29,165,14,27,28
1070,83,15,2025-12-29,210,26,2,10
1071,161,13,2025-12-29,181,21,34,47
1072,773,2,2025-12-29,109,23,9,33
1073,8,8,2025-12-29,80,17,33,46
1074,236,7,2025-12-29,136,15,13,15
1075,417,14,2025-12-29,184,23,5,57
1076,225,2,2025-12-29,29,29,39,20
1077,787,1,2025-12-29,166,19,50,46
1078,607,3,2025-12-29,160,25,26,41
1079,8,2,2025-12-29,94,19,10,1
1080,443,4,2025-12-29,82,22,38,0
1081,281,5,2025-12-29,48,17,27,29
1082,286,4,2025-12-29,182,22,21,47
1083,216,9,2025-12-29,181,20,19,8
1084,190,13,2025-12-29,142,30,45,41
1085,172,7,2025-12-29,196,14,20,27
1086,67,7,2025-12-29,217,23,30,43
1087,294,2,2025-12-29,124,6,1,34
1088,12,14,2025-12-29,64,15,6,16
1089,465,9,2025-12-29,97,23,9,28
1090,13,9,2025-12-29,162,27,4,39
1091,433,2,2025-12-29,79,14,40,26
1092,188,15,2025-12-29,184,11,25,37
1093,81,14,2025-12-29,14,10,7,9
1094,702,10,2025-12-29,69,21,40,53
1095,132,1,2025-12-29,40,24,46,0
1096,682,6,2025-12-29,31,10,12,57
1097,628,4,2025-12-29,55,11,12,51
1098,57,11,2025-12-29,198,24,0,4
1099,604,15,2025-12-29,37,15,8,51
1100,796,2,2025-12-29,211,13,34,3
1101,794,13,2025-12-29,86,25,38,54
1102,586,6,2025-12-29,3,15,6,16
1103,358,11,2025-12-29,106,12,48,49
1104,358,10,2025-12-29,4,7,22,7
1105,627,12,2025-12-29,215,28,31,25
1106,783,3,2025-12-29,114,9,47,28
1107,494,15,2025-12-29,149,7,49,17
1108,66,13,2025-12-29,189,12,32,26
1109,441,15,2025-12-29,213,17,3,48
1110,678,15,2025-12-29,119,15,8,56
1111,560,6,2025-12-29,116,16,35,21
1112,225,4,2025-12-29,172,5,27,20
1113,389,3,2025-12-29,78,18,6,17
1114,598,12,2025-12-29,87,12,41,16
1115,183,3,2025-12-29,23,22,14,43
1116,311,8,2025-12-29,22,18,45,7
1117,94,3,2025-12-29,188,8,46,27
1118,527,8,2025-12-29,60,14,43,13
1119,381,2,2025-12-29,191,10,19,52
1120,533,2,2025-12-29,88,26,3,3
1121,585,4,2025-12-29,61,22,6,11
1122,214,8,2025-12-29,191,11,43,56
1123,480,5,2025-12-29,214,18,23,25
1124,696,1,2025-12-29,80,7,3,10
1125,6,12,2025-12-29,5,7,12,1
1126,25,7,2025-12-29,92,29,49,56
1127,674,8,2025-12-29,131,10,9,51
1128,604,14,2025-12-29,162,5,29,36
1129,631,10,2025-12-29,44,20,33,42
1130,323,4,2025-12-29,96,7,2,20
1131,348,15,2025-12-29,119,30,33,33
1132,353,6,2025-12-29,168,18,50,14
1133,172,10,2025-12-29,84,29,37,42
1134,651,4,2025-12-29,154,22,42,10
1135,96,3,2025-12-29,10,6,26,37
1136,736,5,2025-12-29,134,23,35,11
1137,572,15,2025-12-29,50,18,6,26
1138,736,6,2025-12-29,130,28,47,39
1139,278,15,2025-12-29,79,15,0,10
1140,494,13,2025-12-29,178,12,18,8
1141,669,9,2025-12-29,184,29,38,17
1142,67,5,2025-12-29,146,19,29,21
1143,432,8,2025-12-29,199,14,31,38
1144,164,8,2025-12-29,59,17,2,46
1145,167,8,2025-12-29,202,11,37,59
1146,783,10,2025-12-29,194,12,14,58
1147,529,8,2025-12-29,110,15,47,18
1148,330,8,2025-12-29,138,25,22,37
1149,442,12,2025-12-29,142,14,22,49
1150,261,11,2025-12-29,143,13,42,14
1151,579,7,2025-12-29,152,12,11,4
1152,263,2,2025-12-29,46,21,5,46
1153,152,7,2025-12-29,15,21,10,25
1154,331,14,2025-12-29,76,16,15,59
1155,511,5,2025-12-29,182,15,12,16
1156,499,1,2025-12-29,129,30,20,58
1157,452,3,2025-12-29,136,18,42,24
1158,443,11,2025-12-29,119,21,1,31
1159,61,2,2025-12-29,113,22,48,49
1160,9,9,2025-12-29,37,16,14,46
1161,210,2,2025-12-29,24,28,39,12
1162,544,11,2025-12-29,125,30,49,5
1163,153,12,2025-12-29,173,9,32,21
1164,397,10,2025-12-29,162,5,46,23
1165,681,15,2025-12-29,32,10,29,55
1166,482,12,2025-12-29,65,20,29,28
1167,7,9,2025-12-29,200,27,5,43
1168,369,14,2025-12-29,203,19,39,7
1169,109,13,2025-12-29,108,14,23,22
1170,36,9,2025-12-29,185,18,9,30
1171,58,1,2025-12-29,46,28,24,26
1172,534,2,2025-12-29,138,28,8,15
1173,67,13,2025-12-29,70,15,41,5
1174,515,3,2025-12-29,199,13,5,12
1175,495,6,2025-12-29,137,8,26,3
1176,201,2,2025-12-29,72,27,1,24
1177,630,6,2025-12-29,38,21,34,5
1178,341,3,2025-12-29,82,25,18,60
1179,607,14,2025-12-29,145,28,16,2
1180,129,5,2025-12-29,211,27,38,13
1181,152,15,2025-12-29,102,11,11,26
1182,69,2,2025-12-29,124,12,33,15
1183,687,2,2025-12-29,73,6,49,8
1184,13,10,2025-12-29,7,14,6,10
1185,43,5,2025-12-29,71,23,49,13
1186,184,13,2025-12-29,144,7,5,32
1187,369,11,2025-12-29,133,10,19,41
1188,518,3,2025-12-29,83,25,2,53
1189,19,9,2025-12-29,82,17,45,46
1190,732,11,2025-12-29,112,26,40,23
1191,731,3,2025-12-29,119,22,10,33
1192,123,3,2025-12-29,128,21,36,38
1193,38,15,2025-12-29,109,30,31,32
1194,227,4,2025-12-29,207,18,14,29
1195,22,9,2025-12-29,172,16,15,3
1196,19,11,2025-12-29,49,5,41,9
1197,259,14,2025-12-29,136,17,40,50
1198,261,14,2025-12-29,99,12,3,36
1199,181,11,2025-12-29,125,15,29,36
1200,38,10,2025-12-29,90,29,0,30
1201,592,3,2025-12-28,115,14,16,27
1202,719,12,2025-12-28,167,25,28,52
1203,485,11,2025-12-28,133,19,49,0
1204,237,2,2025-12-28,198,18,36,15
1205,374,5,2025-12-28,51,15,9,1
1206,418,14,2025-12-28,129,18,16,56
1207,278,13,2025-12-28,58,13,9,40
1208,42,9,2025-12-28,168,18,26,22
1209,458,13,2025-12-28,97,16,18,12
1210,675,4,2025-12-28,77,30,20,46
1211,432,13,2025-12-28,141,20,7,54
1212,192,9,2025-12-28,128,18,23,32
1213,395,2,2025-12-28,214,28,18,53
1214,90,12,2025-12-28,30,21,44,24
1215,57,14,2025-12-28,76,15,0,49
1216,166,1,2025-12-28,91,11,27,25
1217,513,5,2025-12-28,161,29,17,53
1218,499,3,2025-12-28,119,16,9,23
1219,294,9,2025-12-28,189,12,22,55
1220,492,13,2025-12-28,208,28,8,32
1221,538,7,2025-12-28,226,29,12,47
1222,497,7,2025-12-28,19,17,39,30
1223,51,5,2025-12-28,209,12,38,38
1224,198,5,2025-12-28,37,10,3,41
1225,100,3,2025-12-28,65,30,25,57
1226,140,10,2025-12-28,190,5,36,8
1227,87,11,2025-12-28,173,7,27,3
1228,528,12,2025-12-28,104,10,28,12
1229,125,15,2025-12-28,9,23,11,3
1230,123,15,2025-12-28,59,14,22,39
1231,128,3,2025-12-28,108,25,3,42
1232,13,1,2025-12-28,7,6,32,21
1233,286,1,2025-12-28,48,5,31,39
1234,281,9,2025-12-28,174,11,25,46
1235,105,1,2025-12-28,122,18,31,57
1236,97,5,2025-12-28,94,6,36,21
1237,621,14,2025-12-28,108,20,35,14
1238,608,15,2025-12-28,198,20,2,44
1239,274,9,2025-12-28,108,7,24,44
1240,527,1,2025-12-28,71,18,45,16
1241,465,4,2025-12-28,88,12,34,33
1242,543,8,2025-12-28,28,13,46,50
1243,341,7,2025-12-28,40,22,25,39
1244,404,2,2025-12-28,85,29,44,48
1245,237,6,2025-12-28,187,22,22,10
1246,784,4,2025-12-28,147,23,46,38
1247,132,10,2025-12-28,123,12,46,8
1248,192,4,2025-12-28,210,23,34,42
1249,67,2,2025-12-28,79,12,23,10
1250,57,10,2025-12-28,191,25,10,39
1251,800,12,2025-12-28,64,12,14,53
1252,792,10,2025-12-28,138,15,20,13
1253,559,14,2025-12-28,186,22,29,1
1254,140,15,2025-12-28,3,14,39,23
1255,697,6,2025-12-28,13,8,19,33
1256,41,1,2025-12-28,119,8,12,53
1257,116,11,2025-12-28,15,11,6,30
1258,30,11,2025-12-28,182,13,26,33
1259,38,6,2025-12-28,199,22,20,13
1260,108,12,2025-12-28,131,26,24,7
1261,536,7,2025-12-28,144,24,9,16
1262,26,15,2025-12-28,93,21,20,0
1263,442,8,2025-12-28,48,14,38,10
1264,403,3,2025-12-28,74,12,2,46
1265,604,1,2025-12-28,181,26,19,7
1266,14,7,2025-12-28,81,6,32,9
1267,538,2,2025-12-28,37,22,6,41
1268,69,7,2025-12-28,48,17,32,48
1269,511,6,2025-12-28,197,7,33,52
1270,128,14,2025-12-28,76,30,24,53
1271,299,9,2025-12-28,206,8,1,49
1272,635,5,2025-12-28,141,7,42,35
1273,28,13,2025-12-28,112,10,35,53
1274,497,8,2025-12-28,10,22,34,16
1275,691,14,2025-12-28,150,19,41,23
1276,681,8,2025-12-28,29,15,38,8
1277,773,7,2025-12-28,214,17,21,59
1278,311,14,2025-12-28,38,13,49,11
1279,534,1,2025-12-28,131,26,25,47
1280,352,8,2025-12-28,100,13,19,60
1281,23,11,2025-12-28,9,15,28,34
1282,429,12,2025-12-28,176,11,50,28
1283,488,5,2025-12-28,35,18,16,30
1284,389,11,2025-12-28,99,10,23,53
1285,492,10,2025-12-28,100,26,10,34
1286,235,1,2025-12-28,158,22,1,12
1287,395,7,2025-12-28,167,8,36,34
1288,85,14,2025-12-28,92,20,0,13
1289,758,1,2025-12-28,12,25,36,31
1290,9,6,2025-12-28,49,13,25,30
1291,152,3,2025-12-28,64,5,33,26
1292,649,14,2025-12-28,64,12,20,4
1293,403,4,2025-12-28,63,27,11,36
1294,292,13,2025-12-28,30,7,27,53
1295,83,3,2025-12-28,114,12,8,35
1296,192,7,2025-12-28,155,28,30,57
1297,494,12,2025-12-28,191,30,34,33
1298,772,12,2025-12-28,31,27,2,29
1299,558,7,2025-12-28,101,15,18,43
1300,381,12,2025-12-28,34,20,21,58
1301,336,7,2025-12-28,29,12,46,8
1302,583,3,2025-12-28,153,6,40,17
1303,286,3,2025-12-28,17,5,35,60
1304,311,9,2025-12-28,130,9,8,46
1305,488,9,2025-12-28,58,24,3,6
1306,429,5,2025-12-28,173,28,35,18
1307,58,14,2025-12-28,147,19,11,13
1308,572,3,2025-12-28,86,27,38,60
1309,269,4,2025-12-28,205,6,42,8
1310,183,11,2025-12-28,36,18,22,20
1311,510,4,2025-12-28,165,9,49,3
